TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
75a39c65-568c-ab0a-5e99-1c1432fe,2019-08-01,17:30,2019-08-01,17:45,16,1.7,38.232,-85.708,38.244,-85.728,5,17
786509e4-e16d-7c2e-666d-b392d5c3,2019-08-01,17:30,2019-08-01,17:45,8,0.373,38.259,-85.756,38.259,-85.757,5,17
24191cd5-56eb-75cb-3535-b5fb23c5,2019-08-01,17:30,2019-08-01,18:00,27,2.12,38.242,-85.726,38.255,-85.746,5,17
04ad2f28-3c29-fdbf-5d97-9272aaad,2019-08-01,17:30,2019-08-01,17:30,6,0.249,38.253,-85.757,38.255,-85.755,5,17
f0628f28-13ae-ce5b-96dd-1af86ac3,2019-08-01,17:30,2019-08-01,17:45,16,0,38.239,-85.722,38.25,-85.735,5,17
e5f494c2-c2d2-77e7-8a85-48880038,2019-08-01,17:30,2019-08-01,17:45,16,1.73,38.231,-85.708,38.244,-85.728,5,17
b4c1c418-604e-735e-2eb9-d419982f,2019-08-01,17:30,2019-08-01,17:45,10,1.61,38.253,-85.74,38.255,-85.738,5,17
b60591c1-22dd-98bb-3945-01bd29b4,2019-08-01,17:30,2019-08-01,17:45,7,1.07,38.257,-85.744,38.258,-85.743,5,17
d826aa56-ad34-052b-62d1-fd003d51,2019-08-01,17:30,2019-08-01,17:45,18,0.373,38.259,-85.757,38.247,-85.758,5,17
c3902620-2d6b-b39f-ac6c-c2c65583,2019-08-01,17:30,2019-08-01,17:45,16,1.926,38.239,-85.722,38.25,-85.736,5,17
4200b633-1893-1409-e2a0-c7cd3fee,2019-08-01,17:30,2019-08-01,18:00,24,1.616,38.233,-85.763,38.232,-85.761,5,17
45504781-3836-ea95-0653-d2c948f5,2019-08-01,17:30,2019-08-01,17:45,4,0,38.256,-85.748,38.256,-85.748,5,17
5ca01a96-2eec-8c92-9bc4-9e821d6f,2019-08-01,17:30,2019-08-01,17:30,8,0.062,38.259,-85.757,38.259,-85.757,5,17
4b4d4657-bbf9-55eb-f36a-9ab4cea6,2019-08-01,17:30,2019-08-01,17:30,6,0.249,38.253,-85.757,38.253,-85.757,5,17
4c2666d2-3056-5f5d-ee95-7939ecf2,2019-08-01,17:45,2019-08-01,17:45,3,0,38.251,-85.757,38.255,-85.759,5,17
45d5995e-6286-f027-9cdb-232235fc,2019-08-01,17:45,2019-08-01,19:00,73,3.58,38.262,-85.735,38.263,-85.734,5,17
40c9c273-17f3-68f9-6df6-d43f35a6,2019-08-01,17:45,2019-08-01,17:45,2,0,38.251,-85.759,38.251,-85.759,5,17
539c8261-0706-ddec-359d-7dea1230,2019-08-01,17:45,2019-08-01,18:00,5,0.497,38.235,-85.757,38.232,-85.761,5,17
59aeba14-6526-c1d6-a252-fefe626a,2019-08-01,17:45,2019-08-01,17:45,3,0.79,38.219,-85.763,38.215,-85.758,5,17
61357ae5-18c6-c798-b3dd-0ab6f89d,2019-08-01,17:45,2019-08-01,17:45,2,0,38.235,-85.757,38.235,-85.757,5,17
6318e16c-0f46-c304-87f1-2d246d1f,2019-08-01,17:45,2019-08-01,17:45,1,0.01,38.243,-85.726,38.243,-85.726,5,17
66ac8f08-aaf8-721f-57f0-660c966e,2019-08-01,17:45,2019-08-01,18:15,19,0.684,38.258,-85.757,38.251,-85.756,5,17
6d0814d7-34b6-d9c8-6705-b355807c,2019-08-01,17:45,2019-08-01,18:00,6,0.04,38.27,-85.742,38.271,-85.741,5,17
e6e10470-8576-dd82-38a3-19a9a1a1,2019-08-01,17:45,2019-08-01,17:45,10,0,38.257,-85.751,38.265,-85.725,5,17
e71aa9e7-9cfc-c802-5aff-b093770e,2019-08-01,17:45,2019-08-01,19:00,71,3.54,38.262,-85.735,38.263,-85.734,5,17
f8c11a13-6270-ed93-1f05-7589eedf,2019-08-01,17:45,2019-08-01,17:45,2,0.373,38.226,-85.762,38.226,-85.762,5,17
fb2ce009-e485-7aee-169a-d6b3db84,2019-08-01,17:45,2019-08-01,18:15,20,3.09,38.209,-85.776,38.214,-85.743,5,17
f4eb80f1-7d13-eb13-e005-43374b7c,2019-08-01,17:45,2019-08-01,18:00,12,1.491,38.238,-85.755,38.248,-85.758,5,17
9045977b-fab1-7245-c956-410719c0,2019-08-01,17:45,2019-08-01,18:15,20,3.4,38.258,-85.746,38.27,-85.742,5,17
91d1b714-5a26-045b-b0ee-a9b35611,2019-08-01,17:45,2019-08-01,18:00,6,0.1,38.254,-85.757,38.254,-85.757,5,17
7fa3d0dd-8f0e-ca4e-66ce-e2af434f,2019-08-01,17:45,2019-08-01,18:00,3,0.03,38.252,-85.757,38.251,-85.755,5,17
035c2714-8451-7308-1480-4054afb8,2019-08-01,17:45,2019-08-01,17:45,11,0,38.205,-85.759,38.222,-85.761,5,17
04dcbab9-87de-fc97-cb3a-b5adb13e,2019-08-01,17:45,2019-08-01,18:00,17,1.66,38.245,-85.728,38.251,-85.739,5,17
06014743-88ec-ac39-06ea-3a5c9b0a,2019-08-01,17:45,2019-08-01,18:00,12,0.746,38.238,-85.755,38.245,-85.759,5,17
3420b8a8-5e62-b9f3-5c45-32d242f6,2019-08-01,17:45,2019-08-01,17:45,13,0.559,38.255,-85.757,38.248,-85.758,5,17
360b95d3-5a62-e91a-ccce-289378ef,2019-08-01,17:45,2019-08-01,17:45,8,0.249,38.255,-85.756,38.255,-85.757,5,17
23a504e4-ba5d-b881-f382-cc7a26bd,2019-08-01,17:45,2019-08-01,18:00,6,0.56,38.257,-85.757,38.257,-85.76,5,17
27a9b9e6-4bee-6046-e01d-cea1a03e,2019-08-01,17:45,2019-08-01,18:00,9,1.616,38.223,-85.739,38.225,-85.742,5,17
09dfe20e-5f5a-f232-2a27-3d180ef6,2019-08-01,17:45,2019-08-01,18:15,23,1.23,38.255,-85.8,38.255,-85.799,5,17
0ab19576-2ed0-7e5d-c57f-d9283ebe,2019-08-01,17:45,2019-08-01,18:00,3,0,38.253,-85.757,38.253,-85.757,5,17
bc21aad8-f313-f177-5fe7-e5b2e323,2019-08-01,17:45,2019-08-01,18:15,22,3.31,38.258,-85.746,38.27,-85.742,5,17
bdf61cb5-e043-8d16-7537-6767ea80,2019-08-01,17:45,2019-08-01,17:45,3,0.32,38.221,-85.763,38.217,-85.762,5,17
d745d8a3-b8ff-8d12-3e26-172d203b,2019-08-01,17:45,2019-08-01,18:15,26,0.16,38.258,-85.745,38.261,-85.737,5,17
a9b9a39a-9431-f4fb-43b5-dea02fd9,2019-08-01,17:45,2019-08-01,18:15,28,2.19,38.258,-85.745,38.261,-85.737,5,17
ab6e7994-414e-ab37-1197-7ba9d102,2019-08-01,17:45,2019-08-01,17:45,3,0.59,38.221,-85.763,38.217,-85.762,5,17
af4e6572-4fe5-5a11-f239-551ca4e2,2019-08-01,18:00,2019-08-01,18:00,1,0,38.218,-85.763,38.218,-85.764,5,18
df1fb19a-ca05-5336-bcc4-1d2b7553,2019-08-01,18:00,2019-08-01,18:00,7,0.73,38.237,-85.721,38.238,-85.735,5,18
d650acd1-f0e9-877c-add1-46a9ee74,2019-08-01,18:00,2019-08-01,18:15,18,2.485,38.255,-85.758,38.246,-85.759,5,18
8949db80-3b93-4dc3-8691-5547f9c3,2019-08-01,18:00,2019-08-01,18:00,2,0,38.256,-85.753,38.256,-85.753,5,18
718550d6-5cea-cb9d-f55d-0191d049,2019-08-01,18:00,2019-08-01,18:45,43,4.1,38.254,-85.757,38.237,-85.78,5,18
9c554b56-64d4-2e13-0334-6edac858,2019-08-01,18:00,2019-08-01,18:30,39,0,38.253,-85.751,38.253,-85.752,5,18
86c180f1-0b5e-e036-568b-f6500532,2019-08-01,18:00,2019-08-01,18:00,1,0,38.255,-85.757,38.255,-85.757,5,18
69b95d85-f334-99f4-053b-7d0ce7d5,2019-08-01,18:00,2019-08-01,18:30,29,2.237,38.253,-85.755,38.254,-85.748,5,18
6f5e3e58-b3d1-2e82-13d6-034d49e0,2019-08-01,18:00,2019-08-01,18:30,22,1.33,38.244,-85.728,38.253,-85.736,5,18
3f2e2b89-3b1a-c93a-be3b-975f94d8,2019-08-01,18:00,2019-08-01,18:30,34,3.231,38.253,-85.74,38.256,-85.753,5,18
4d3c9de4-e8bf-049a-ed5d-32e963dd,2019-08-01,18:00,2019-08-01,18:00,3,0,38.219,-85.764,38.225,-85.768,5,18
4242637d-e158-026f-129e-c34b78fd,2019-08-01,18:00,2019-08-01,18:30,41,0,38.253,-85.751,38.253,-85.752,5,18
42691def-6cf2-327e-8a3a-b1fdf21d,2019-08-01,18:00,2019-08-01,18:00,1,0.01,38.254,-85.757,38.254,-85.757,5,18
5ae4f6a7-e53b-adf5-3a17-09fda6e3,2019-08-01,18:00,2019-08-01,18:15,11,0.497,38.256,-85.757,38.251,-85.756,5,18
5afb8dee-e44c-4297-6954-7b5a36b0,2019-08-01,18:00,2019-08-01,18:30,33,0,38.253,-85.74,38.256,-85.753,5,18
5b00a37a-f364-1c43-5bc4-d64932ea,2019-08-01,18:00,2019-08-01,18:00,3,0,38.227,-85.712,38.23,-85.708,5,18
e98267db-6da0-aae7-f6a8-de9514ec,2019-08-01,18:00,2019-08-01,18:00,1,0,38.258,-85.761,38.258,-85.761,5,18
fbfa8a64-ad65-a109-ecd8-89f5cc0c,2019-08-01,18:00,2019-08-01,18:00,4,0.12,38.243,-85.726,38.244,-85.727,5,18
21fecf30-2e01-db1a-f94c-a4713c5a,2019-08-01,18:00,2019-08-01,18:15,15,1.12,38.225,-85.763,38.226,-85.762,5,18
22196091-570a-7eff-84d1-e9c118df,2019-08-01,18:00,2019-08-01,18:15,16,0,38.233,-85.75,38.251,-85.757,5,18
36d712b1-b40e-83ba-bc81-3c967cb0,2019-08-01,18:00,2019-08-01,18:00,4,0.497,38.257,-85.752,38.257,-85.752,5,18
065a0e6c-febf-470e-7b9c-35173604,2019-08-01,18:15,2019-08-01,18:15,2,0.06,38.271,-85.742,38.271,-85.741,5,18
1485dc51-9772-c779-9795-9beb3e25,2019-08-01,18:15,2019-08-01,18:15,4,0,38.253,-85.755,38.255,-85.754,5,18
150afa24-9af8-c355-76a7-96b65996,2019-08-01,18:15,2019-08-01,18:15,1,0.01,38.257,-85.752,38.257,-85.75,5,18
185b3455-070b-88a0-3ae4-a58ac7a0,2019-08-01,18:15,2019-08-01,18:15,5,0.124,38.25,-85.751,38.25,-85.743,5,18
19f961a1-2694-3cf1-373b-a46272f2,2019-08-01,18:15,2019-08-01,18:15,1,0,38.256,-85.749,38.256,-85.749,5,18
1cea0789-345d-1ccb-8eae-dad5a977,2019-08-01,18:15,2019-08-01,18:15,2,0.808,38.251,-85.758,38.252,-85.757,5,18
4ee5de34-506b-05de-71b5-78b6a3db,2019-08-01,18:15,2019-08-01,18:30,10,0.373,38.23,-85.702,38.23,-85.702,5,18
6e9f88d2-4d77-bb71-ba17-5490d060,2019-08-01,18:15,2019-08-01,18:15,4,0,38.257,-85.762,38.257,-85.762,5,18
38ed89e3-63e7-b845-78cb-83420760,2019-08-01,18:15,2019-08-01,18:15,8,0,38.251,-85.755,38.231,-85.756,5,18
3b6f58ab-931d-4c98-5179-d43bff3f,2019-08-01,18:15,2019-08-01,18:15,2,0,38.256,-85.753,38.256,-85.753,5,18
3e652b49-b89e-9322-e86b-eed656f9,2019-08-01,18:15,2019-08-01,18:45,25,2.58,38.272,-85.741,38.257,-85.743,5,18
4822770a-5546-6b45-9722-bdf5928f,2019-08-01,18:15,2019-08-01,18:30,2,0.311,38.255,-85.757,38.255,-85.757,5,18
52272e81-fe3c-5d27-7535-065bb497,2019-08-01,18:15,2019-08-01,18:15,6,0.73,38.262,-85.737,38.262,-85.735,5,18
d14abcd5-383e-9871-e363-638bd826,2019-08-01,18:15,2019-08-01,18:15,4,0.124,38.25,-85.76,38.25,-85.764,5,18
d4a3fc45-baa1-8093-7481-d663bbb4,2019-08-01,18:15,2019-08-01,18:15,12,0,38.253,-85.757,38.251,-85.756,5,18
aa4e14cb-ce3f-aafe-e9f5-9f0eba9a,2019-08-01,18:15,2019-08-01,18:15,4,0,38.242,-85.731,38.247,-85.73,5,18
aede0e2e-8800-83ab-0ed3-0d91b852,2019-08-01,18:15,2019-08-01,19:15,52,3.915,38.218,-85.751,38.223,-85.752,5,18
b525415b-32b8-1182-0d9a-26afc8da,2019-08-01,18:15,2019-08-01,18:15,2,0,38.251,-85.757,38.252,-85.757,5,18
da52d044-4f5c-0869-9b3f-5868c48b,2019-08-01,18:15,2019-08-01,18:30,3,0,38.25,-85.736,38.25,-85.736,5,18
bca909bc-949b-a31c-932c-2a70a2a0,2019-08-01,18:15,2019-08-01,18:15,4,0.34,38.27,-85.742,38.272,-85.741,5,18
bd6f30d4-8f1b-d791-8f36-04e33b15,2019-08-01,18:15,2019-08-01,18:30,14,2.796,38.206,-85.777,38.213,-85.756,5,18
82c7d573-b472-46ac-9cee-6b28c77f,2019-08-01,18:15,2019-08-01,18:30,18,2.07,38.27,-85.742,38.258,-85.745,5,18
87deb4e0-3bae-3eff-64cf-0ca2314f,2019-08-01,18:15,2019-08-01,18:30,16,0,38.25,-85.736,38.255,-85.74,5,18
73d2adda-9a48-6970-fcde-be99af70,2019-08-01,18:15,2019-08-01,18:15,10,1.17,38.254,-85.741,38.246,-85.758,5,18
7e69c29d-709a-b547-d67e-93330797,2019-08-01,18:15,2019-08-01,18:30,16,1.118,38.25,-85.736,38.255,-85.737,5,18
937360c2-b458-2b1b-8d85-4bae33f0,2019-08-01,18:15,2019-08-01,18:30,17,0.77,38.259,-85.75,38.254,-85.756,5,18
f3faa8b1-0b7c-d446-0b39-1c87ffaf,2019-08-01,18:15,2019-08-01,18:45,27,5.654,38.256,-85.755,38.193,-85.781,5,18
e9e8f444-1d01-2687-8eff-d8137085,2019-08-01,18:15,2019-08-01,18:45,36,5.717,38.218,-85.763,38.183,-85.815,5,18
ecd314e1-a18b-90a7-6ce0-9c25af4c,2019-08-01,18:15,2019-08-01,18:30,7,0.249,38.255,-85.757,38.257,-85.758,5,18
efa9c5cb-161f-a9eb-7911-10115081,2019-08-01,18:30,2019-08-01,18:45,4,0,38.257,-85.763,38.256,-85.759,5,18
f897513a-7134-24f7-fbb4-666fd597,2019-08-01,18:30,2019-08-01,18:45,5,0,38.256,-85.751,38.257,-85.746,5,18
fe650b69-7e00-e9a3-5538-53df9053,2019-08-01,18:30,2019-08-01,18:45,10,0,38.257,-85.761,38.255,-85.755,5,18
f25aa309-8114-88a1-71f4-565036af,2019-08-01,18:30,2019-08-01,19:15,48,5.81,38.227,-85.709,38.226,-85.707,5,18
f28f44be-c941-7d6d-4a18-32f750e7,2019-08-01,18:30,2019-08-01,18:30,5,0,38.236,-85.716,38.239,-85.727,5,18
bb631f83-355c-29a1-cdb3-4ff341d6,2019-08-01,18:30,2019-08-01,19:00,20,0.71,38.257,-85.752,38.252,-85.757,5,18
c425cf14-72c1-2b60-4cdf-e77a3575,2019-08-01,18:30,2019-08-01,18:45,9,1.11,38.257,-85.757,38.262,-85.737,5,18
b3ce0361-d681-c69a-1ac9-51798fd8,2019-08-01,18:30,2019-08-01,18:45,7,0.994,38.247,-85.731,38.249,-85.731,5,18
2d5b6215-1220-cd36-4d8e-b38588d1,2019-08-01,18:30,2019-08-01,19:15,49,5.92,38.227,-85.709,38.225,-85.707,5,18
13260d32-5b20-a987-a569-27a67e2e,2019-08-01,18:30,2019-08-01,18:30,6,0,38.255,-85.743,38.255,-85.757,5,18
169f0eab-65cd-abc0-c5d4-e3c93cb9,2019-08-01,18:30,2019-08-01,18:45,10,0.38,38.258,-85.745,38.257,-85.744,5,18
0c6009e9-6b50-9487-c97e-99565ac4,2019-08-01,18:30,2019-08-01,19:30,54,2.92,38.254,-85.748,38.254,-85.757,5,18
25a36f34-8afb-826f-d37d-73ceca60,2019-08-01,18:30,2019-08-01,18:45,7,1.118,38.257,-85.734,38.255,-85.745,5,18
5812bd3b-5aa2-ab9a-d03a-f7ee9415,2019-08-01,18:30,2019-08-01,18:30,3,0,38.256,-85.753,38.253,-85.754,5,18
69722481-3e4f-e769-8629-07790518,2019-08-01,18:30,2019-08-01,18:45,7,0.8,38.221,-85.762,38.221,-85.769,5,18
60ce5e57-e3e5-5b94-f89f-2e3d66f3,2019-08-01,18:30,2019-08-01,18:45,9,0,38.257,-85.734,38.255,-85.745,5,18
495c5f21-4cd3-82e3-fc75-67ae937f,2019-08-01,18:30,2019-08-01,19:00,22,0.84,38.257,-85.752,38.253,-85.757,5,18
4f676352-4a14-97a0-6a62-70224056,2019-08-01,18:30,2019-08-01,18:45,2,0.186,38.258,-85.758,38.256,-85.757,5,18
50044f45-7e51-6f2c-31b8-28757064,2019-08-01,18:30,2019-08-01,18:45,10,0.373,38.257,-85.763,38.255,-85.755,5,18
3b4a952b-2a1f-4b2b-61e8-aa7d955a,2019-08-01,18:30,2019-08-01,18:45,4,0,38.253,-85.756,38.244,-85.759,5,18
408f9a8a-3c25-007b-fcc1-c45ad96f,2019-08-01,18:30,2019-08-01,18:45,10,0.932,38.258,-85.763,38.253,-85.757,5,18
91a2f87d-f4b3-9b6a-d6ff-3f0df900,2019-08-01,18:30,2019-08-01,18:30,6,0.746,38.238,-85.721,38.234,-85.732,5,18
73cb5081-b762-65dd-f140-a3627b57,2019-08-01,18:30,2019-08-01,19:00,27,1.181,38.256,-85.751,38.256,-85.743,5,18
77d513ec-26e4-afb8-5400-982dab2e,2019-08-01,18:45,2019-08-01,19:00,12,0.932,38.256,-85.758,38.253,-85.741,5,18
921be2ea-d983-a6eb-5b45-4048b32e,2019-08-01,18:45,2019-08-01,19:00,12,0,38.255,-85.758,38.254,-85.744,5,18
94b50aa8-c054-765d-68f8-07e6bebb,2019-08-01,18:45,2019-08-01,19:30,48,3.54,38.257,-85.743,38.27,-85.741,5,18
9932459e-d1e8-14ad-d348-0aea35ae,2019-08-01,18:45,2019-08-01,18:45,4,0,38.253,-85.754,38.248,-85.758,5,18
9ba3cf78-4903-69ee-782c-a2baa6fc,2019-08-01,18:45,2019-08-01,18:45,5,0,38.232,-85.731,38.227,-85.735,5,18
23b45caa-e5d8-c779-d144-c50d9c37,2019-08-01,18:45,2019-08-01,19:00,16,2.051,38.255,-85.746,38.256,-85.75,5,18
1f57520f-060f-3d21-1e7c-9ada220a,2019-08-01,18:45,2019-08-01,19:00,9,0,38.233,-85.713,38.218,-85.703,5,18
31afd053-1046-a601-9adc-1cfa27e7,2019-08-01,18:45,2019-08-01,19:00,7,0.684,38.256,-85.752,38.254,-85.743,5,18
2a421035-26b0-8eb9-b9b1-e7614930,2019-08-01,18:45,2019-08-01,19:00,13,1.056,38.256,-85.757,38.254,-85.743,5,18
2afac9aa-bda6-5816-4c58-7195e75a,2019-08-01,18:45,2019-08-01,18:45,3,0,38.256,-85.75,38.255,-85.75,5,18
1813f68d-c97e-c298-e5b3-8b087312,2019-08-01,18:45,2019-08-01,19:00,14,0.31,38.262,-85.736,38.263,-85.736,5,18
fcee5c7f-c701-8947-f8aa-674f291f,2019-08-01,18:45,2019-08-01,18:45,1,0.435,38.253,-85.754,38.253,-85.755,5,18
b6ce0c89-b279-8c0b-02f3-bc1f2bf2,2019-08-01,18:45,2019-08-01,19:30,34,1.71,38.257,-85.757,38.264,-85.738,5,18
ab2e740a-ac92-e608-5b6d-a425d2d3,2019-08-01,18:45,2019-08-01,19:30,33,1.72,38.257,-85.757,38.264,-85.738,5,18
ada90841-fb44-ba89-e67a-554247ea,2019-08-01,18:45,2019-08-01,18:45,3,0.062,38.256,-85.762,38.256,-85.762,5,18
d3c0ea38-1729-9c50-769c-f7903624,2019-08-01,18:45,2019-08-01,18:45,5,0.87,38.259,-85.722,38.254,-85.733,5,18
d8e730dd-342b-c615-020b-45391e86,2019-08-01,18:45,2019-08-01,19:45,56,3.55,38.257,-85.744,38.27,-85.742,5,18
3efc5880-9ec9-4234-3da1-f905bce6,2019-08-01,18:45,2019-08-01,18:45,5,0.373,38.256,-85.759,38.255,-85.755,5,18
5bcf1f08-44dc-e7ad-4bb5-495b34a7,2019-08-01,18:45,2019-08-01,19:00,6,0.559,38.256,-85.752,38.254,-85.744,5,18
5fd3988a-2c9a-3dbf-7079-b187212b,2019-08-01,18:45,2019-08-01,19:00,9,0.38,38.256,-85.753,38.252,-85.755,5,18
6c6c3e6b-461f-9bf2-dcab-af825427,2019-08-01,18:45,2019-08-01,18:45,3,0.03,38.255,-85.756,38.256,-85.757,5,18
4cb06a0d-84fe-7874-1a05-3b592751,2019-08-01,18:45,2019-08-01,19:00,5,0.062,38.217,-85.762,38.217,-85.762,5,18
64476fe7-0021-3960-f829-fbc23222,2019-08-01,18:45,2019-08-01,18:45,9,0.68,38.252,-85.754,38.256,-85.752,5,18
64e38810-54d5-96aa-949a-138404cf,2019-08-01,18:45,2019-08-01,18:45,4,0.062,38.241,-85.725,38.242,-85.726,5,18
63a97098-edc0-862a-b664-f2d34602,2019-08-01,19:00,2019-08-01,19:00,2,0,38.229,-85.758,38.229,-85.76,5,19
5e789864-c6f7-1b55-c20d-18ad2a13,2019-08-01,19:00,2019-08-01,19:00,6,0,38.236,-85.716,38.236,-85.716,5,19
590fa763-4a7b-f838-ea71-ee4273cb,2019-08-01,19:00,2019-08-01,19:00,2,0.21,38.254,-85.757,38.257,-85.757,5,19
3ed56a23-2c8c-05f3-741c-a7f2adcb,2019-08-01,19:00,2019-08-01,19:15,15,0,38.251,-85.758,38.255,-85.757,5,19
41204e57-e8aa-902b-d610-4ee2b70f,2019-08-01,19:00,2019-08-01,19:15,19,2.58,38.265,-85.725,38.255,-85.706,5,19
48cbf6cf-01db-4f65-79a4-a2444f46,2019-08-01,19:00,2019-08-01,19:15,2,0,38.255,-85.74,38.255,-85.74,5,19
6b38622c-5110-a89b-9aa4-c207c828,2019-08-01,19:00,2019-08-01,19:15,21,0,38.257,-85.763,38.253,-85.757,5,19
e19dc0f7-f982-a505-d603-f35c186a,2019-08-01,19:00,2019-08-01,19:00,2,0.21,38.254,-85.757,38.257,-85.757,5,19
f59afa40-4e8a-f57f-463f-79b81622,2019-08-01,19:00,2019-08-01,19:00,4,0,38.236,-85.716,38.238,-85.719,5,19
9e52c372-6085-1e69-d4ec-9b389f95,2019-08-01,19:00,2019-08-01,19:00,8,0.17,38.263,-85.734,38.263,-85.736,5,19
9e9286a2-3213-ce28-03dd-7bc2dffc,2019-08-01,19:00,2019-08-01,19:15,6,0,38.256,-85.734,38.25,-85.733,5,19
721d9721-da53-a37a-bbe2-c85401e3,2019-08-01,19:00,2019-08-01,19:15,14,0,38.255,-85.74,38.237,-85.733,5,19
76dbac83-3332-f6a3-c7fb-be0fc24a,2019-08-01,19:00,2019-08-01,19:00,3,0,38.248,-85.752,38.242,-85.752,5,19
910a51bd-5042-e976-a05f-5e287e11,2019-08-01,19:00,2019-08-01,19:00,4,0.124,38.247,-85.73,38.244,-85.73,5,19
7a3b07fb-acb4-7c0e-3c74-89b37975,2019-08-01,19:00,2019-08-01,19:15,20,2.53,38.265,-85.725,38.255,-85.706,5,19
032699fc-831d-b38e-afda-cb66f004,2019-08-01,19:00,2019-08-01,19:15,14,1.47,38.264,-85.728,38.255,-85.706,5,19
053ae41d-73d4-6ffa-bc1f-ab8c686c,2019-08-01,19:00,2019-08-01,19:00,6,0,38.236,-85.716,38.237,-85.719,5,19
0793ed35-1537-0a41-0a03-9f956aca,2019-08-01,19:00,2019-08-01,19:15,19,2.5,38.266,-85.724,38.255,-85.706,5,19
2db6115b-43c0-42c1-75b7-10ae594a,2019-08-01,19:00,2019-08-01,19:15,9,0,38.255,-85.74,38.249,-85.731,5,19
090b1ed8-a3f1-7a8b-2804-7f8d2357,2019-08-01,19:00,2019-08-01,19:30,21,5.033,38.249,-85.797,38.266,-85.74,5,19
0ab3df57-f77e-e5c1-bf89-036a8b91,2019-08-01,19:00,2019-08-01,19:00,3,0.5,38.226,-85.762,38.229,-85.758,5,19
3648eb18-16dc-6816-255e-50bf458c,2019-08-01,19:00,2019-08-01,19:15,9,0.373,38.256,-85.753,38.253,-85.74,5,19
